boundary_utc,pre_rows,post_rows,pre_side,post_side,pre_first_offset_ms,pre_last_offset_ms,post_first_offset_ms,post_last_offset_ms,pre_volume,post_volume,pre_notional,post_notional,pre_vwap,post_vwap,balance_ratio,opposite_homogeneous_taker_sides,balanced_80,balanced_90,balanced_95,last_trade_before_boundary,first_trade_after_boundary
2026-06-19T14:55:00Z,1,1,sell,sell,-257,-257,41,41,23679,26376,6.3980658,7.1267952,0.0002702,0.0002702,0.8977479527,false,false,false,false,true,true
2026-06-19T15:00:00Z,1,2,buy,buy+sell,-257,-257,39,41,22451,25051,6.0640151,6.7737904,0.0002701,0.0002704,0.8952174103,false,false,false,false,true,true
2026-06-19T15:10:00Z,1,1,buy,sell,-259,-259,41,41,22822,20977,6.173351,5.6742785,0.0002705,0.0002705,0.9191569538,true,true,true,false,true,true
2026-06-19T15:15:00Z,1,1,buy,sell,-257,-257,42,42,25670,23207,6.938601,6.2728521,0.0002703,0.0002703,0.9040514219,true,true,true,false,true,true
2026-06-19T15:20:00Z,1,1,buy,sell,-258,-258,44,44,23388,23347,6.3241152,6.3130288,0.0002704,0.0002704,0.9982469643,true,true,true,true,true,true
2026-06-19T15:25:00Z,1,1,sell,buy,-257,-257,44,44,20938,23393,5.674198,6.339503,0.000271,0.000271,0.895054076,true,true,false,false,true,true
2026-06-19T15:30:00Z,1,1,sell,buy,-259,-259,44,44,20842,25233,5.6565188,6.8482362,0.0002714,0.0002714,0.8259818492,true,true,false,false,true,true
2026-06-19T15:35:00Z,1,1,buy,sell,-258,-258,43,43,21475,26061,5.828315,7.0729554,0.0002714,0.0002714,0.8240282414,true,true,false,false,true,true
2026-06-19T15:40:00Z,1,1,sell,buy,-259,-259,43,43,25193,20971,6.7920328,5.6537816,0.0002696,0.0002696,0.8324137657,true,true,false,false,true,true
2026-06-19T15:45:00Z,1,1,sell,sell,-256,-256,43,43,22685,21428,6.111339,5.7727032,0.0002694,0.0002694,0.9445889354,false,false,false,false,true,true
2026-06-19T15:50:00Z,1,1,sell,buy,-259,-259,42,42,24863,23796,6.6931196,6.4058832,0.0002692,0.0002692,0.9570848248,true,true,true,true,false,true
2026-06-19T15:55:00Z,1,2,buy,buy,-260,-260,47,47,20595,23593,5.568888,6.3795472,0.0002704,0.0002704,0.872928411,false,false,false,false,true,true
2026-06-19T16:00:00Z,1,1,buy,sell,-255,-255,44,44,22503,21139,6.0803106,5.7117578,0.0002702,0.0002702,0.9393858597,true,true,true,false,true,true
2026-06-19T16:10:00Z,1,1,sell,sell,-257,-257,42,42,21581,21697,5.8398186,5.8712082,0.0002706,0.0002706,0.9946536388,false,false,false,false,true,true
2026-06-19T16:15:00Z,1,1,buy,buy,-257,-257,42,42,24773,22901,6.6961419,6.1901403,0.0002703,0.0002703,0.9244338594,false,false,false,false,true,true
2026-06-19T16:20:00Z,1,1,buy,buy,-257,-257,42,42,21464,20300,5.8210368,5.50536,0.0002712,0.0002712,0.9457696608,false,false,false,false,true,true
2026-06-19T16:25:00Z,1,1,sell,buy,-259,-259,41,41,21064,25650,5.7146632,6.958845,0.0002713,0.0002713,0.821208577,true,true,false,false,true,true
2026-06-19T16:30:00Z,1,1,buy,buy,-259,-259,45,45,26164,24577,7.0459652,6.6185861,0.0002693,0.0002693,0.939344137,false,false,false,false,true,true
2026-06-19T16:35:00Z,1,1,sell,buy,-258,-258,42,42,25338,25928,6.8437938,7.0031528,0.0002701,0.0002701,0.9772446776,true,true,true,true,true,true
2026-06-19T16:40:00Z,1,1,buy,buy,-259,-259,41,41,23595,22116,6.413121,6.0133404,0.0002718,0.0002719,0.9376620837,false,false,false,false,true,true
2026-06-19T16:50:00Z,1,2,buy,buy,-256,-256,41,41,23371,22213,6.333541,6.019723,0.000271,0.000271,0.9504514141,false,false,false,false,true,true
2026-06-19T17:00:00Z,1,1,buy,sell,-256,-256,45,45,20898,20660,5.6173824,5.553408,0.0002688,0.0002688,0.9886113504,true,true,true,true,true,true
2026-06-19T17:05:00Z,1,1,buy,sell,-258,-258,39,39,21397,25088,5.7600724,6.7536896,0.0002692,0.0002692,0.8528778699,true,true,false,false,true,true
2026-06-19T17:10:00Z,1,1,buy,sell,-259,-259,42,42,26153,21834,7.0534641,5.8886298,0.0002697,0.0002697,0.8348564218,true,true,false,false,true,true
2026-06-19T17:15:00Z,1,1,sell,sell,-256,-256,42,42,22748,22042,6.14196,5.95134,0.00027,0.00027,0.9689643046,false,false,false,false,true,true
2026-06-19T17:20:00Z,1,1,buy,buy,-258,-258,43,43,24696,25458,6.7247208,6.9322134,0.0002723,0.0002723,0.9700683479,false,false,false,false,false,true
2026-06-19T17:25:00Z,1,2,buy,buy+sell,-259,-259,40,42,20282,21862,5.516704,5.9595812,0.000272,0.0002726,0.9256865231,false,false,false,false,true,true
2026-06-19T17:30:00Z,1,1,buy,buy,-259,-259,42,42,23161,20954,6.2858954,5.6869156,0.0002714,0.0002714,0.9047105047,false,false,false,false,true,true
2026-06-19T17:35:00Z,1,1,buy,buy,-259,-259,41,41,26228,20403,7.134016,5.549616,0.000272,0.000272,0.7779091048,false,false,false,false,true,true
2026-06-19T17:40:00Z,4,1,buy,buy,-257,-254,42,42,67166,23672,18.1616864,6.4009088,0.0002704,0.0002704,0.3524402227,false,false,false,false,true,true
2026-06-19T17:45:00Z,1,1,buy,buy,-256,-256,41,41,22336,22800,6.0441216,6.16968,0.0002706,0.0002706,0.9796491228,false,false,false,false,true,true
2026-06-19T17:50:00Z,1,1,sell,buy,-259,-259,43,43,21739,21412,5.8977907,5.8090756,0.0002713,0.0002713,0.9849579097,true,true,true,true,true,true
2026-06-19T17:55:00Z,1,1,sell,sell,-258,-258,42,42,25506,25076,6.9019236,6.7855656,0.0002706,0.0002706,0.9831412217,false,false,false,false,true,true
2026-06-19T18:00:00Z,1,1,buy,sell,-258,-258,42,42,20689,20330,5.6315458,5.533826,0.0002722,0.0002722,0.9826477838,true,true,true,true,true,true
2026-06-19T18:05:00Z,1,1,buy,buy,-257,-257,39,39,22798,20444,6.1873772,5.5485016,0.0002714,0.0002714,0.8967453285,false,false,false,false,true,true
2026-06-19T18:15:00Z,1,1,buy,buy,-258,-258,44,44,21886,24657,5.963935,6.7190325,0.0002725,0.0002725,0.8876181206,false,false,false,false,true,true
2026-06-19T18:20:00Z,1,3,sell,sell,-258,-258,41,75,23012,76567,6.2684688,20.8416525,0.0002724,0.0002722015033,0.3007664004,false,false,false,false,true,true
2026-06-19T18:25:00Z,1,1,buy,buy,-258,-258,40,40,25661,24589,6.9592632,6.6685368,0.0002712,0.0002712,0.9582245431,false,false,false,false,true,true
2026-06-19T18:30:00Z,1,1,sell,buy,-259,-259,42,42,20338,23318,5.5034628,6.3098508,0.0002706,0.0002706,0.8722017326,true,true,false,false,true,true
2026-06-19T18:35:00Z,1,1,sell,sell,-260,-260,41,41,21092,23680,5.6990584,6.398336,0.0002702,0.0002702,0.8907094595,false,false,false,false,true,true
2026-06-19T18:40:00Z,1,1,buy,sell,-260,-260,39,39,24261,20937,6.5553222,5.6571774,0.0002702,0.0002702,0.8629899839,true,true,false,false,true,true
2026-06-19T18:45:00Z,1,1,sell,buy,-260,-260,42,42,24394,24638,6.5912588,6.6571876,0.0002702,0.0002702,0.9900965987,true,true,true,true,true,true
2026-06-19T18:50:00Z,1,1,buy,buy,-260,-260,40,40,21919,25354,5.983887,6.921642,0.000273,0.000273,0.8645184192,false,false,false,false,true,true
2026-06-19T18:55:00Z,1,1,buy,buy,-259,-259,42,42,22286,25254,6.0707064,6.8791896,0.0002724,0.0002724,0.8824740635,false,false,false,false,true,true
2026-06-19T19:00:00Z,1,1,sell,buy,-259,-259,40,40,21028,25334,5.6859712,6.8503136,0.0002704,0.0002704,0.8300307887,true,true,false,false,true,true
2026-06-19T19:05:00Z,1,1,sell,buy,-259,-259,42,42,25508,25693,6.8948124,6.9448179,0.0002703,0.0002703,0.9927995952,true,true,true,true,true,true
2026-06-19T19:10:00Z,1,2,buy,buy,-260,-260,38,38,24588,25366,6.651054,6.861503,0.0002705,0.0002705,0.9693290231,false,false,false,false,true,true
2026-06-19T19:15:00Z,1,1,buy,sell,-258,-258,39,39,21525,22320,5.8139025,6.028632,0.0002701,0.0002701,0.9643817204,true,true,true,true,true,true
2026-06-19T19:20:00Z,1,1,sell,buy,-259,-259,40,40,26310,25260,7.116855,6.83283,0.0002705,0.0002705,0.9600912201,true,true,true,true,true,true
2026-06-19T19:25:00Z,1,1,buy,sell,-257,-257,40,40,25445,25060,6.880328,6.776224,0.0002704,0.0002704,0.984869326,true,true,true,true,true,true
2026-06-19T19:30:00Z,1,1,sell,buy,-259,-259,40,40,24496,24293,6.626168,6.5712565,0.0002705,0.0002705,0.9917129327,true,true,true,true,true,true
2026-06-19T19:35:00Z,1,1,buy,buy,-258,-258,41,41,22287,23215,5.9417142,6.189119,0.0002666,0.0002666,0.9600258454,false,false,false,false,true,true
2026-06-19T19:40:00Z,1,1,sell,buy,-260,-260,47,47,26058,26027,6.957486,6.949209,0.000267,0.000267,0.9988103462,true,true,true,true,true,true
2026-06-19T19:45:00Z,1,1,buy,buy,-260,-260,43,43,23105,23179,6.187519,6.2073362,0.0002678,0.0002678,0.996807455,false,false,false,false,true,true
2026-06-19T19:50:00Z,1,1,buy,sell,-259,-259,38,38,20671,21653,5.5232912,5.7878469,0.0002672,0.0002673,0.9542911717,true,true,true,true,true,true
2026-06-19T20:00:00Z,4,1,sell,sell,-255,-206,39,39,133291,25773,35.6553425,6.8942775,0.0002675,0.0002675,0.1933588914,false,false,false,false,true,true
2026-06-19T20:05:00Z,1,1,buy,buy,-257,-257,39,39,23728,23677,6.3543584,6.3407006,0.0002678,0.0002678,0.9978506406,false,false,false,false,true,true
2026-06-19T20:10:00Z,1,1,buy,buy,-260,-260,42,42,23099,25147,6.2321102,6.7846606,0.0002698,0.0002698,0.9185588738,false,false,false,false,true,true
2026-06-19T20:15:00Z,1,1,sell,sell,-259,-259,41,41,24845,25281,6.713119,6.8309262,0.0002702,0.0002702,0.9827538468,false,false,false,false,true,true
2026-06-19T20:20:00Z,1,2,buy,buy,-255,-255,38,38,26088,23479,7.0463688,6.3487216,0.0002701,0.0002704,0.9009919549,false,false,false,false,true,true
2026-06-19T20:25:00Z,1,1,sell,buy,-259,-259,42,42,22894,24103,6.1882482,6.5150409,0.0002703,0.0002703,0.9498402688,true,true,true,false,true,true
2026-06-19T20:30:00Z,1,1,buy,buy,-258,-258,43,43,24201,20269,6.5971926,5.5253294,0.0002726,0.0002726,0.8375273749,false,false,false,false,true,true
2026-06-19T20:35:00Z,1,3,buy,buy+sell,-259,-259,39,67,23569,77372,6.4296232,21.0967562,0.0002728,0.0002726665486,0.3047683321,false,false,false,false,true,true
2026-06-19T20:40:00Z,1,1,buy,buy,-256,-256,50,50,20207,25473,5.5043868,6.9388452,0.0002724,0.0002724,0.7932713069,false,false,false,false,true,true
2026-06-19T20:45:00Z,2,1,sell,buy,-259,-256,40,40,23809,23171,6.4736671,6.3001949,0.0002719,0.0002719,0.9732034105,true,true,true,true,true,true
2026-06-19T20:50:00Z,1,4,sell,buy,-261,-261,41,48,24704,75328,6.694784,20.413888,0.000271,0.000271,0.3279524214,true,false,false,false,true,true
2026-06-19T20:55:00Z,1,1,buy,sell,-260,-260,39,39,25396,25160,6.9356476,6.871196,0.0002731,0.0002731,0.990707198,true,true,true,true,true,true
2026-06-19T21:00:00Z,1,1,sell,sell,-258,-258,42,42,24982,21233,6.770122,5.754143,0.000271,0.000271,0.849931951,false,false,false,false,true,true
2026-06-19T21:05:00Z,2,2,buy,buy+sell,-260,-260,38,40,23329,24907,6.3338235,6.7622505,0.0002715,0.0002715,0.9366443169,false,false,false,false,true,true
2026-06-19T21:10:00Z,1,1,buy,sell,-256,-256,42,42,22272,24498,6.0824832,6.6904038,0.0002731,0.0002731,0.9091354396,true,true,true,false,true,true
2026-06-19T21:15:00Z,1,3,buy,buy,-257,-257,45,45,21268,24065,5.8189248,6.584184,0.0002736,0.0002736,0.8837731145,false,false,false,false,true,true
2026-06-19T21:20:00Z,1,1,buy,buy,-259,-259,41,41,20927,20780,5.7005148,5.660472,0.0002724,0.0002724,0.9929755818,false,false,false,false,true,true
2026-06-19T21:25:00Z,1,1,buy,sell,-258,-258,41,41,24607,21636,6.7029468,5.8936464,0.0002724,0.0002724,0.8792619986,true,true,false,false,true,true
2026-06-19T21:30:00Z,1,1,sell,sell,-259,-259,43,43,24490,25143,6.673525,6.8514675,0.0002725,0.0002725,0.9740285567,false,false,false,false,true,true
2026-06-19T21:40:00Z,1,1,buy,buy,-255,-255,40,40,24553,25105,6.6587736,6.8059655,0.0002712,0.0002711,0.9783731052,false,false,false,false,true,true
2026-06-19T21:45:00Z,1,1,buy,buy,-259,-259,43,43,23508,23278,6.370668,6.308338,0.000271,0.000271,0.9902160966,false,false,false,false,true,true
2026-06-19T21:50:00Z,1,1,sell,sell,-260,-260,40,40,21345,23108,5.784495,6.262268,0.000271,0.000271,0.9237060758,false,false,false,false,true,true
2026-06-19T21:55:00Z,1,2,buy,buy,-260,-260,38,38,20531,22735,5.5680072,6.165732,0.0002712,0.0002712,0.9030569606,false,false,false,false,true,true
2026-06-19T22:00:00Z,1,1,buy,sell,-251,-251,42,42,20640,21152,5.595504,5.7343072,0.0002711,0.0002711,0.9757942511,true,true,true,true,true,true
2026-06-19T22:05:00Z,1,1,buy,sell,-259,-259,40,40,20507,25899,5.557397,7.018629,0.000271,0.000271,0.7918066335,true,false,false,false,true,true
2026-06-19T22:20:00Z,6,1,sell,sell,-255,-204,40,40,200657,21091,54.2576528,5.7030064,0.0002704,0.0002704,0.1051097146,false,false,false,false,true,true
2026-06-19T22:25:00Z,1,1,buy,buy,-259,-259,41,41,20627,23898,5.5796035,6.464409,0.0002705,0.0002705,0.8631266215,false,false,false,false,true,true
2026-06-19T22:30:00Z,3,1,sell,sell,-260,-225,40,40,109134,23788,29.5098336,6.4322752,0.0002704,0.0002704,0.2179705683,false,false,false,false,true,true
2026-06-19T22:35:00Z,1,1,buy,buy,-260,-260,39,39,23763,20293,6.4373967,5.4973737,0.0002709,0.0002709,0.8539746665,false,false,false,false,true,true
2026-06-19T22:40:00Z,1,1,buy,buy,-260,-260,41,41,23309,21936,6.3120772,5.9402688,0.0002708,0.0002708,0.9410957141,false,false,false,false,true,true
2026-06-19T22:45:00Z,1,1,buy,sell,-260,-260,41,41,22746,20662,6.1618914,5.5973358,0.0002709,0.0002709,0.9083794953,true,true,true,false,true,true
2026-06-19T22:50:00Z,1,1,buy,buy,-259,-259,38,38,25229,26123,6.8219216,7.0636592,0.0002704,0.0002704,0.9657772844,false,false,false,false,true,true
2026-06-19T22:55:00Z,1,1,sell,sell,-258,-258,40,40,24365,23518,6.62728,6.396896,0.000272,0.000272,0.9652370203,false,false,false,false,true,true
2026-06-19T23:00:00Z,1,1,buy,sell,-258,-258,40,40,23941,24992,6.5167402,6.8028224,0.0002722,0.0002722,0.9579465429,true,true,true,true,true,true
2026-06-19T23:05:00Z,1,1,sell,sell,-259,-259,39,39,24916,21450,6.7173536,5.780775,0.0002696,0.0002695,0.860573277,false,false,false,false,true,true
2026-06-19T23:10:00Z,1,1,sell,buy,-255,-255,43,43,25239,23813,6.8120061,6.4271287,0.0002699,0.0002699,0.9435001387,true,true,true,false,true,true
2026-06-19T23:15:00Z,2,1,sell,buy,-258,-258,40,40,24022,23635,6.6132566,6.5067155,0.0002753,0.0002753,0.9838897677,true,true,true,true,true,true
2026-06-19T23:20:00Z,1,1,sell,buy,-258,-258,45,45,20509,20341,5.6297205,5.5836045,0.0002745,0.0002745,0.9918084743,true,true,true,true,true,true
2026-06-19T23:25:00Z,1,1,buy,sell,-257,-257,43,43,20351,21716,5.5883846,5.9632136,0.0002746,0.0002746,0.9371431203,true,true,true,false,true,true
2026-06-19T23:30:00Z,1,1,sell,buy,-257,-257,41,41,23232,22582,6.3864768,6.2077918,0.0002749,0.0002749,0.9720213499,true,true,true,true,true,true
2026-06-19T23:35:00Z,1,1,buy,buy,-259,-259,39,39,21782,25538,5.9856936,7.0280576,0.0002748,0.0002752,0.8516853362,false,false,false,false,true,true
2026-06-19T23:45:00Z,1,1,buy,sell,-256,-256,41,41,21760,24746,5.986176,6.8076246,0.0002751,0.0002751,0.8793340338,true,true,false,false,true,true
2026-06-19T23:50:00Z,1,1,sell,sell,-258,-258,46,46,21996,22872,6.0445008,6.2852256,0.0002748,0.0002748,0.9616998951,false,false,false,false,true,true
2026-06-20T00:10:00Z,1,1,sell,sell,-245,-245,42,42,22043,21652,6.0463949,5.9391436,0.0002743,0.0002743,0.9822619426,false,false,false,false,true,true
2026-06-20T00:15:00Z,1,1,buy,buy,-257,-257,40,40,26011,21569,7.1348173,5.9163767,0.0002743,0.0002743,0.8292260967,false,false,false,false,true,true
2026-06-20T00:20:00Z,1,2,sell,sell,-261,-261,40,40,22084,22159,6.0554328,6.0759978,0.0002742,0.0002742,0.9966153707,false,false,false,false,true,true
2026-06-20T00:25:00Z,2,2,buy,buy+sell,-260,-260,37,39,21029,21717,5.7703576,5.9591448,0.0002744,0.0002744,0.9683197495,false,false,false,false,true,true
2026-06-20T00:30:00Z,1,1,buy,buy,-258,-258,40,40,21442,22414,5.8793964,6.1459188,0.0002742,0.0002742,0.9566342465,false,false,false,false,true,true
2026-06-20T00:35:00Z,1,1,sell,buy,-260,-260,42,42,23372,25377,6.403928,6.953298,0.000274,0.000274,0.9209914489,true,true,true,false,true,true
2026-06-20T00:40:00Z,1,1,sell,buy,-260,-260,42,42,25366,22433,6.9452108,6.1421554,0.0002738,0.0002738,0.8843727825,true,true,false,false,true,true
2026-06-20T00:45:00Z,1,1,buy,buy,-242,-242,40,40,21000,22990,5.7561,6.301559,0.0002741,0.0002741,0.9134406264,false,false,false,false,true,true
2026-06-20T00:50:00Z,1,1,buy,sell,-261,-261,44,44,25796,24173,7.0655244,6.623402,0.0002739,0.000274,0.9374253948,true,true,true,false,true,true
2026-06-20T00:55:00Z,2,2,buy,buy,-260,-256,42,42,53927,25184,14.775998,6.9079712,0.000274,0.0002743,0.4675130032,false,false,false,false,true,true
2026-06-20T01:00:00Z,1,1,sell,buy,-259,-259,39,39,22449,24761,6.1330668,6.7647052,0.0002732,0.0002732,0.9066273575,true,true,true,false,true,true
2026-06-20T01:05:00Z,2,1,buy,buy,-260,-260,40,40,22446,24479,6.1591824,6.7145897,0.0002744,0.0002743,0.9172835088,false,false,false,false,true,true
2026-06-20T01:10:00Z,1,1,buy,sell,-261,-261,42,42,25207,20509,6.9016766,5.6153642,0.0002738,0.0002738,0.8136231999,true,true,false,false,true,true
2026-06-20T01:15:00Z,1,2,buy,buy,-259,-259,41,41,21030,23775,5.760117,6.5119725,0.0002739,0.0002739,0.8845425868,false,false,false,false,true,true
2026-06-20T01:20:00Z,1,1,sell,buy,-260,-260,41,41,21557,21341,5.8893724,5.8303612,0.0002732,0.0002732,0.9899800529,true,true,true,true,true,true
2026-06-20T01:25:00Z,1,1,sell,buy,-259,-259,42,42,23531,22888,6.4333754,6.2575792,0.0002734,0.0002734,0.9726743445,true,true,true,true,true,true
2026-06-20T01:30:00Z,2,2,buy+sell,buy+sell,-261,-260,38,40,24877,25299,6.8063472,6.9218064,0.0002736,0.0002736,0.9833194988,false,false,false,false,true,true
2026-06-20T01:35:00Z,1,1,sell,buy,-260,-260,44,44,20343,23695,5.6024622,6.525603,0.0002754,0.0002754,0.858535556,true,true,false,false,true,true
2026-06-20T01:40:00Z,1,2,buy,buy,-260,-260,40,40,20963,23525,5.7732102,6.48349,0.0002754,0.0002756,0.8904479223,false,false,false,false,true,true
2026-06-20T01:45:00Z,1,1,buy,buy,-258,-258,38,38,23939,23939,6.5928006,6.5951945,0.0002754,0.0002755,0.9996370236,false,false,false,false,true,true
2026-06-20T01:50:00Z,1,1,sell,buy,-259,-259,44,44,23559,22453,6.4857927,6.1813109,0.0002753,0.0002753,0.9530540346,true,true,true,true,true,true
2026-06-20T01:55:00Z,1,1,sell,buy,-260,-260,41,41,20485,23194,5.621084,6.3644336,0.0002744,0.0002744,0.8832025524,true,true,false,false,true,true
2026-06-20T02:00:00Z,1,2,buy,buy,-259,-259,41,41,23139,25093,6.3331443,6.8729727,0.0002737,0.0002739,0.9214563445,false,false,false,false,true,true
2026-06-20T02:05:00Z,1,1,buy,buy,-257,-257,44,44,20157,22557,5.5048767,6.1603167,0.0002731,0.0002731,0.8936028727,false,false,false,false,true,true
2026-06-20T02:10:00Z,1,1,sell,buy,-260,-260,41,41,20270,21442,5.539791,5.8600986,0.0002733,0.0002733,0.9453409197,true,true,true,false,true,true
2026-06-20T02:15:00Z,1,1,buy,sell,-257,-257,44,44,25545,21225,6.9763395,5.7965475,0.0002731,0.0002731,0.8308866706,true,true,false,false,true,true
2026-06-20T02:20:00Z,1,1,buy,sell,-259,-259,45,45,22957,21641,6.2741481,5.9144853,0.0002733,0.0002733,0.9426754367,true,true,true,false,true,true
2026-06-20T02:25:00Z,1,2,sell,buy,-259,-259,40,43,23728,41794,6.477744,11.409762,0.000273,0.000273,0.5677369957,true,false,false,false,true,true
2026-06-20T02:30:00Z,1,1,sell,sell,-260,-260,40,40,20807,22394,5.6886338,6.1225196,0.0002734,0.0002734,0.9291328034,false,false,false,false,true,true
2026-06-20T02:50:00Z,1,1,buy,buy,-260,-260,41,41,21468,21336,5.8650576,5.8268616,0.0002732,0.0002731,0.993487532,false,false,false,false,true,true
2026-06-20T02:55:00Z,1,1,buy,buy,-259,-259,42,42,25858,24781,7.0540624,6.7602568,0.0002728,0.0002728,0.958349447,false,false,false,false,true,true
2026-06-20T03:00:00Z,1,1,sell,sell,-260,-260,41,41,20070,20984,5.531292,5.7831904,0.0002756,0.0002756,0.9564430042,false,false,false,false,true,true
2026-06-20T03:05:00Z,1,1,buy,buy,-259,-259,43,43,20769,20814,5.7031674,5.7155244,0.0002746,0.0002746,0.9978379937,false,false,false,false,true,true
2026-06-20T03:10:00Z,1,1,sell,buy,-256,-256,37,37,25801,23969,7.0772143,6.5746967,0.0002743,0.0002743,0.9289950002,true,true,true,false,true,true
2026-06-20T03:20:00Z,2,1,buy,buy,-259,-259,40,40,26018,25863,7.1341356,7.0890483,0.0002742,0.0002741,0.9936800613,false,false,false,false,true,true
2026-06-20T03:30:00Z,1,1,buy,buy,-260,-260,41,41,22510,22401,6.138477,6.1087527,0.0002727,0.0002727,0.9951577077,false,false,false,false,true,true
2026-06-20T03:35:00Z,1,1,buy,buy,-260,-260,40,40,23902,21806,6.5324166,5.9595798,0.0002733,0.0002733,0.9123085934,false,false,false,false,true,true
2026-06-20T03:40:00Z,1,1,buy,buy,-260,-260,38,38,22837,20798,6.2253662,5.6695348,0.0002726,0.0002726,0.9107150677,false,false,false,false,true,true
2026-06-20T03:45:00Z,1,1,buy,buy,-260,-260,39,39,20564,20564,5.60369,5.60369,0.0002725,0.0002725,1,false,false,false,false,true,true
2026-06-20T03:50:00Z,1,2,buy,buy+sell,-260,-260,41,68,21973,67784,5.976656,18.4415472,0.000272,0.000272063425,0.3240864736,false,false,false,false,true,true
2026-06-20T03:55:00Z,2,1,buy+sell,buy,-261,-260,39,39,25514,25412,6.9500136,6.9196876,0.0002724,0.0002723,0.9956365553,false,false,false,false,true,true
2026-06-20T04:00:00Z,1,1,sell,sell,-260,-260,41,41,23177,20192,6.3064617,5.4942432,0.0002721,0.0002721,0.8712085257,false,false,false,false,true,true
2026-06-20T04:05:00Z,1,1,buy,buy,-256,-256,39,39,24338,26099,6.6248036,7.1041478,0.0002722,0.0002722,0.9325261504,false,false,false,false,true,true
2026-06-20T04:10:00Z,1,1,sell,buy,-260,-260,45,45,23005,20492,6.261961,5.5779224,0.0002722,0.0002722,0.8907628776,true,true,false,false,true,true
2026-06-20T04:15:00Z,2,2,buy+sell,buy+sell,-261,-259,38,39,22771,22052,6.2050975,6.00917,0.0002725,0.0002725,0.9684247508,false,false,false,false,true,true
2026-06-20T04:20:00Z,1,1,buy,buy,-262,-262,40,40,21347,25813,5.827731,7.0443677,0.000273,0.0002729,0.8272894386,false,false,false,false,true,true
2026-06-20T04:25:00Z,1,1,sell,buy,-258,-258,42,42,26041,24183,7.0961725,6.5898675,0.0002725,0.0002725,0.9286509735,true,true,true,false,true,true
2026-06-20T04:30:00Z,2,2,buy,buy,-259,-259,46,46,24441,20513,6.6699489,5.5979977,0.0002729,0.0002729,0.8392864449,false,false,false,false,true,true
2026-06-20T04:35:00Z,1,1,buy,sell,-260,-260,43,43,24010,25865,6.542725,7.0482125,0.0002725,0.0002725,0.9282814614,true,true,true,false,true,true
2026-06-20T04:40:00Z,1,2,buy,buy,-261,-261,40,40,20591,23863,5.600752,6.5098264,0.000272,0.0002728,0.8603535111,false,false,false,false,true,true
2026-06-20T04:45:00Z,1,2,sell,buy+sell,-260,-260,39,41,23107,21217,6.2827933,5.7689023,0.0002719,0.0002719,0.9182066041,false,false,false,false,true,true
2026-06-20T04:50:00Z,1,2,buy,buy,-258,-258,40,40,22270,24504,6.061894,6.6699888,0.0002722,0.0002722,0.9088312112,false,false,false,false,true,true
2026-06-20T05:00:00Z,1,1,buy,buy,-261,-261,40,40,25412,23156,6.8968168,6.286854,0.0002714,0.0002715,0.9115587933,false,false,false,false,true,true
2026-06-20T05:05:00Z,1,3,buy,buy,-260,-260,73,73,26162,46065,7.1003668,12.5040313,0.0002714,0.0002714432063,0.5678462113,false,false,false,false,true,true
2026-06-20T05:10:00Z,1,2,buy,buy,-259,-259,41,41,25180,23472,6.831334,6.3679536,0.0002713,0.0002713,0.9321683876,false,false,false,false,true,true
2026-06-20T05:15:00Z,1,1,buy,buy,-261,-261,43,43,25271,22072,6.8610765,5.9969624,0.0002715,0.0002717,0.8740556092,false,false,false,false,true,true
2026-06-20T05:20:00Z,1,1,buy,buy,-257,-257,40,40,23340,21235,6.327474,5.7653025,0.0002711,0.0002715,0.9111538823,false,false,false,false,true,true
2026-06-20T05:25:00Z,1,1,sell,buy,-259,-259,42,42,20717,21728,5.6225938,5.8969792,0.0002714,0.0002714,0.9534701767,true,true,true,true,true,true
2026-06-20T05:30:00Z,1,1,buy,sell,-259,-259,41,41,25006,22070,6.7841278,5.987591,0.0002713,0.0002713,0.8825881788,true,true,false,false,true,true
2026-06-20T05:40:00Z,1,3,sell,sell,-260,-260,43,46,25786,23546,6.9854274,6.3786114,0.0002709,0.0002709,0.9131311564,false,false,false,false,true,true
2026-06-20T05:45:00Z,1,1,buy,buy,-259,-259,39,39,22425,23210,6.3260925,6.547541,0.0002821,0.0002821,0.9661783714,false,false,false,false,true,true
2026-06-20T05:50:00Z,1,1,buy,buy,-258,-258,40,40,22271,22587,6.4719526,6.5637822,0.0002906,0.0002906,0.9860096516,false,false,false,false,true,true
2026-06-20T05:55:00Z,1,1,sell,buy,-258,-258,39,39,24379,21789,6.7993031,6.0769521,0.0002789,0.0002789,0.8937610238,true,true,false,false,true,true
2026-06-20T06:00:00Z,1,1,buy,buy,-257,-257,42,42,20801,24824,5.7722775,6.88866,0.0002775,0.0002775,0.8379390912,false,false,false,false,true,true
2026-06-20T06:05:00Z,1,1,buy,buy,-259,-259,39,39,24759,20744,6.7691106,5.6714096,0.0002734,0.0002734,0.8378367462,false,false,false,false,true,true
2026-06-20T06:10:00Z,1,1,buy,buy,-259,-259,37,37,20993,24601,5.6618121,6.6348897,0.0002697,0.0002697,0.8533392952,false,false,false,false,true,true
2026-06-20T06:15:00Z,1,1,buy,sell,-259,-259,43,43,23853,22938,6.4212276,6.1749096,0.0002692,0.0002692,0.9616400453,true,true,true,true,true,true
